user_id,entry_index,date,mood_score,text,regime_label
1,54,2020-02-24,8.850077020477805,I have been feeling energized. The day involved task and made me productive.,stable_high
1,55,2020-02-25,7.890806351655737,Today I felt thrilled and motivated. It was mostly about food.,stable_high
1,56,2020-02-26,7.609205427653593,I have been feeling confident. The day involved work and made me motivated.,stable_high
1,57,2020-02-27,7.705869230814741,I have been feeling energized. The day involved routine and made me grateful.,stable_high
1,58,2020-02-28,7.58753455555039,My mood was energized. Things around family made me feel grateful.,stable_high
1,59,2020-02-29,7.743735521160339,I have been feeling inspired. The day involved routine and made me content.,stable_high
1,60,2020-03-01,8.689688104422293,"Overall I felt thrilled, especially during family. Still somewhat motivated.",stable_high
1,61,2020-03-02,8.847177552842185,Today I felt inspired and productive. It was mostly about food.,stable_high
1,62,2020-03-03,7.886525462338216,"Overall I felt inspired, especially during meeting. Still somewhat motivated.",stable_high
1,63,2020-03-04,7.14506777489916,I have been feeling inspired. The day involved work and made me content.,stable_high
1,64,2020-03-05,6.110351580567902,I have been feeling productive. The day involved food and made me routine.,stable_high
1,65,2020-03-06,5.924673036349082,Today I felt productive and food. It was mostly about work.,stable_high
1,66,2020-03-07,5.1704555090668896,My mood was productive. Things around food made me feel work.,stable_high
1,67,2020-03-08,5.737532127654674,I have been feeling grateful. The day involved work and made me work.,stable_high
1,68,2020-03-09,7.69706711588309,I have been feeling energized. The day involved family and made me grateful.,stable_high
1,69,2020-03-10,6.774909783806585,Today I felt productive and work. It was mostly about meeting.,stable_high
1,70,2020-03-11,6.768969772359127,"Overall I felt content, especially during family. Still somewhat meeting.",stable_high
1,71,2020-03-12,6.262943131207506,Today I felt focused and food. It was mostly about family.,stable_high
1,72,2020-03-13,5.959996497072963,"Overall I felt productive, especially during routine. Still somewhat routine.",stable_high
1,73,2020-03-14,5.864200971391923,I have been feeling grateful. The day involved meeting and made me weather.,stable_high
1,74,2020-03-15,4.919753058810062,"Overall I felt irritated, especially during food. Still somewhat meeting.",stable_high
1,75,2020-03-16,4.401436235007629,I have been feeling irritated. The day involved food and made me family.,stable_high
1,76,2020-03-17,4.435241611170283,"Overall I felt stressed, especially during meeting. Still somewhat routine.",stable_high
1,77,2020-03-18,4.344589563649282,My mood was stressed. Things around family made me feel weather.,stable_high
1,78,2020-03-19,3.803117356845292,I have been feeling tired. The day involved work and made me family.,stable_high
1,79,2020-03-20,2.9554736886462343,Today I felt depressed and tired. It was mostly about meeting.,stable_high
1,80,2020-03-21,4.314031189990628,"Overall I felt low, especially during routine. Still somewhat work.",stable_high
1,81,2020-03-22,4.669973600315653,My mood was low. Things around work made me feel family.,stable_high
1,82,2020-03-23,5.056974990072669,My mood was grateful. Things around food made me feel meeting.,stable_high
1,83,2020-03-24,4.647388908391017,My mood was stressed. Things around task made me feel meeting.,stable_high
1,84,2020-03-25,3.9066308598470743,I have been feeling low. The day involved task and made me task.,stable_high
1,85,2020-03-26,3.3458134821860486,I have been feeling tired. The day involved meeting and made me weather.,stable_high
1,86,2020-03-27,2.2387882947756292,I have been feeling overwhelmed. The day involved routine and made me low.,stable_high
1,87,2020-03-28,3.1979177447371354,"Overall I felt irritated, especially during food. Still somewhat work.",stable_high
1,88,2020-03-29,2.9037009471198956,I have been feeling miserable. The day involved family and made me stressed.,stable_high
1,89,2020-03-30,3.6235495038800716,"Overall I felt irritated, especially during work. Still somewhat food.",stable_high
1,90,2020-03-31,3.0946913110736642,I have been feeling tired. The day involved weather and made me task.,stable_high
1,91,2020-04-01,3.1882179938905084,I have been feeling anxious. The day involved meeting and made me weather.,stable_high
1,92,2020-04-02,3.1059342746424576,Today I felt anxious and meeting. It was mostly about family.,stable_high
1,93,2020-04-03,1.9463694821219872,Today I felt worthless and stressed. It was mostly about food.,stable_high
1,94,2020-04-04,3.0302272305444724,Today I felt stressed and family. It was mostly about meeting.,stable_high
1,95,2020-04-05,2.575879875409992,I have been feeling miserable. The day involved routine and made me tired.,stable_high
1,96,2020-04-06,1.6514082565038204,My mood was miserable. Things around weather made me feel irritated.,stable_high
1,97,2020-04-07,2.0202312181443283,Today I felt depressed and stressed. It was mostly about work.,stable_high
1,98,2020-04-08,1.921501219747689,My mood was hopeless. Things around task made me feel anxious.,stable_high
1,99,2020-04-09,2.080260741575345,My mood was overwhelmed. Things around meeting made me feel irritated.,stable_high
1,100,2020-04-10,2.0684352055235204,My mood was worthless. Things around food made me feel tired.,stable_high
1,101,2020-04-11,1.0,I have been feeling miserable. The day involved task and made me low.,stable_high
1,102,2020-04-12,1.0,I have been feeling depressed. The day involved meeting and made me stressed.,stable_high
1,103,2020-04-13,1.0,I have been feeling miserable. The day involved meeting and made me anxious.,stable_high
1,104,2020-04-14,1.696625246588135,My mood was overwhelmed. Things around meeting made me feel tired.,stable_high
1,105,2020-04-15,1.746898092268188,Today I felt depressed and anxious. It was mostly about meeting.,stable_high
1,106,2020-04-16,2.133452400981362,Today I felt miserable and anxious. It was mostly about meeting.,stable_high
1,107,2020-04-17,1.9437870463136047,Today I felt depressed and irritated. It was mostly about task.,stable_high
1,108,2020-04-18,2.393106408281115,Today I felt hopeless and stressed. It was mostly about routine.,stable_high
1,109,2020-04-19,2.350344660170665,I have been feeling depressed. The day involved routine and made me anxious.,stable_high
1,110,2020-04-20,2.284097980644935,I have been feeling hopeless. The day involved weather and made me low.,stable_high
1,111,2020-04-21,2.525407649788056,Today I felt hopeless and low. It was mostly about task.,stable_high
1,112,2020-04-22,2.7146080911115757,My mood was worthless. Things around work made me feel irritated.,stable_high
1,113,2020-04-23,4.614746502672718,I have been feeling tired. The day involved work and made me work.,stable_high
1,114,2020-04-24,4.058182947190959,Today I felt irritated and routine. It was mostly about work.,stable_high
1,115,2020-04-25,3.135277412669437,Today I felt low and task. It was mostly about family.,stable_high
1,116,2020-04-26,3.5423538120461764,Today I felt low and weather. It was mostly about food.,stable_high
1,117,2020-04-27,3.2177766704463933,Today I felt low and food. It was mostly about work.,stable_high
1,118,2020-04-28,1.9472273407134981,I have been feeling miserable. The day involved routine and made me tired.,stable_high
1,119,2020-04-29,1.54367979530291,My mood was worthless. Things around weather made me feel tired.,stable_high
1,120,2020-04-30,3.4836033122341084,My mood was low. Things around meeting made me feel task.,stable_high
1,121,2020-05-01,3.163735792257697,"Overall I felt low, especially during food. Still somewhat routine.",stable_high
1,122,2020-05-02,2.273873565827876,My mood was miserable. Things around task made me feel stressed.,stable_high
1,123,2020-05-03,4.187923140956232,My mood was stressed. Things around routine made me feel family.,stable_high
1,124,2020-05-04,3.746720907747289,"Overall I felt anxious, especially during work. Still somewhat food.",stable_high
1,125,2020-05-05,6.160568078079256,My mood was motivated. Things around meeting made me feel meeting.,stable_high
1,126,2020-05-06,6.153368275220835,Today I felt productive and family. It was mostly about task.,stable_high
1,127,2020-05-07,7.639168367636088,"Overall I felt confident, especially during routine. Still somewhat focused.",stable_high
1,128,2020-05-08,7.672070436586099,My mood was confident. Things around food made me feel focused.,stable_high
1,129,2020-05-09,8.202519832607718,My mood was energized. Things around task made me feel motivated.,stable_high
1,130,2020-05-10,8.323938516872701,My mood was inspired. Things around routine made me feel grateful.,stable_high
1,131,2020-05-11,8.386843353359243,My mood was thrilled. Things around food made me feel motivated.,stable_high
1,132,2020-05-12,8.79652711270814,I have been feeling confident. The day involved food and made me motivated.,stable_high
1,133,2020-05-13,9.36825928293645,I have been feeling energized. The day involved food and made me motivated.,stable_high
1,134,2020-05-14,9.701949104081795,Today I felt thrilled and content. It was mostly about routine.,stable_high
1,135,2020-05-15,9.961632292038864,I have been feeling thrilled. The day involved work and made me focused.,stable_high
1,136,2020-05-16,9.680379001664885,My mood was ecstatic. Things around family made me feel focused.,stable_high
1,137,2020-05-17,9.87115592841901,My mood was thrilled. Things around meeting made me feel content.,stable_high
1,138,2020-05-18,10.0,"Overall I felt confident, especially during family. Still somewhat grateful.",stable_high
1,139,2020-05-19,9.734999244784241,My mood was thrilled. Things around family made me feel focused.,stable_high
1,140,2020-05-20,10.0,Today I felt inspired and productive. It was mostly about weather.,stable_high
1,141,2020-05-21,10.0,"Overall I felt energized, especially during work. Still somewhat content.",stable_high
1,142,2020-05-22,10.0,Today I felt inspired and content. It was mostly about routine.,stable_high
1,143,2020-05-23,10.0,My mood was inspired. Things around weather made me feel content.,stable_high
1,144,2020-05-24,9.548030786655309,My mood was ecstatic. Things around work made me feel grateful.,stable_high
1,145,2020-05-25,10.0,Today I felt energized and content. It was mostly about food.,stable_high
1,146,2020-05-26,10.0,Today I felt ecstatic and motivated. It was mostly about family.,stable_high
1,147,2020-05-27,10.0,Today I felt inspired and motivated. It was mostly about food.,stable_high
1,148,2020-05-28,10.0,"Overall I felt confident, especially during work. Still somewhat focused.",stable_high
1,149,2020-05-29,10.0,My mood was energized. Things around routine made me feel content.,stable_high
1,150,2020-05-30,10.0,My mood was inspired. Things around routine made me feel content.,stable_high
1,151,2020-05-31,9.119413527240145,"Overall I felt confident, especially during meeting. Still somewhat productive.",stable_high
1,152,2020-06-01,10.0,Today I felt ecstatic and focused. It was mostly about family.,stable_high
1,153,2020-06-02,10.0,Today I felt confident and motivated. It was mostly about food.,stable_high
1,154,2020-06-03,10.0,My mood was inspired. Things around task made me feel productive.,stable_high
1,155,2020-06-04,10.0,My mood was inspired. Things around meeting made me feel content.,stable_high
1,156,2020-06-05,10.0,"Overall I felt confident, especially during task. Still somewhat content.",stable_high
1,157,2020-06-06,10.0,I have been feeling thrilled. The day involved work and made me productive.,stable_high
1,158,2020-06-07,10.0,Today I felt inspired and focused. It was mostly about food.,stable_high
1,159,2020-06-08,10.0,"Overall I felt confident, especially during task. Still somewhat grateful.",stable_high
1,160,2020-06-09,10.0,My mood was energized. Things around routine made me feel content.,stable_high
1,161,2020-06-10,10.0,Today I felt thrilled and productive. It was mostly about routine.,stable_high
1,162,2020-06-11,10.0,Today I felt ecstatic and content. It was mostly about family.,stable_high
1,163,2020-06-12,10.0,"Overall I felt inspired, especially during meeting. Still somewhat productive.",stable_high
1,164,2020-06-13,10.0,Today I felt thrilled and grateful. It was mostly about task.,stable_high
1,165,2020-06-14,10.0,"Overall I felt ecstatic, especially during food. Still somewhat content.",stable_high
1,166,2020-06-15,10.0,"Overall I felt confident, especially during weather. Still somewhat focused.",stable_high
1,167,2020-06-16,9.801668313466394,Today I felt ecstatic and grateful. It was mostly about weather.,stable_high
1,168,2020-06-17,10.0,Today I felt thrilled and grateful. It was mostly about weather.,stable_high
1,169,2020-06-18,9.412521368597101,My mood was ecstatic. Things around food made me feel focused.,stable_high
1,170,2020-06-19,8.698414273247122,I have been feeling confident. The day involved meeting and made me content.,stable_high
1,171,2020-06-20,9.077104140055928,I have been feeling ecstatic. The day involved meeting and made me focused.,stable_high
1,172,2020-06-21,9.615604232176132,"Overall I felt thrilled, especially during work. Still somewhat productive.",stable_high
1,173,2020-06-22,9.882304149373779,Today I felt inspired and productive. It was mostly about routine.,stable_high
1,174,2020-06-23,10.0,Today I felt inspired and focused. It was mostly about task.,stable_high
1,175,2020-06-24,8.534946736385809,My mood was ecstatic. Things around weather made me feel focused.,stable_high
1,176,2020-06-25,8.99630983642018,I have been feeling inspired. The day involved weather and made me content.,stable_high
1,177,2020-06-26,10.0,I have been feeling confident. The day involved food and made me productive.,stable_high
1,178,2020-06-27,10.0,I have been feeling ecstatic. The day involved food and made me motivated.,stable_high
1,179,2020-06-28,10.0,"Overall I felt inspired, especially during task. Still somewhat focused.",stable_high
1,180,2020-06-29,10.0,"Overall I felt ecstatic, especially during weather. Still somewhat motivated.",stable_high
1,181,2020-06-30,10.0,I have been feeling thrilled. The day involved task and made me focused.,stable_high
1,182,2020-07-01,9.694269699795793,My mood was ecstatic. Things around task made me feel motivated.,stable_high
1,183,2020-07-02,9.753841784970701,I have been feeling inspired. The day involved work and made me content.,stable_high
1,184,2020-07-03,8.774503328889871,My mood was ecstatic. Things around family made me feel productive.,stable_high
1,185,2020-07-04,9.61052030869693,Today I felt ecstatic and grateful. It was mostly about food.,stable_high
1,186,2020-07-05,8.755222115419507,"Overall I felt inspired, especially during food. Still somewhat content.",stable_high
1,187,2020-07-06,9.096752094026272,My mood was thrilled. Things around food made me feel grateful.,stable_high
1,188,2020-07-07,9.731394701964856,I have been feeling ecstatic. The day involved task and made me productive.,stable_high
1,189,2020-07-08,9.960705906204248,"Overall I felt thrilled, especially during meeting. Still somewhat grateful.",stable_high
1,190,2020-07-09,10.0,Today I felt thrilled and productive. It was mostly about task.,stable_high
1,191,2020-07-10,8.175018885643793,Today I felt ecstatic and grateful. It was mostly about task.,stable_high
1,192,2020-07-11,7.527595333712696,Today I felt energized and focused. It was mostly about family.,stable_high
1,193,2020-07-12,8.13800517476576,I have been feeling inspired. The day involved family and made me grateful.,stable_high
1,194,2020-07-13,6.8965195647118485,My mood was content. Things around work made me feel weather.,stable_high
1,195,2020-07-14,6.03593265936946,I have been feeling grateful. The day involved food and made me routine.,stable_high
1,196,2020-07-15,6.1353518479867475,Today I felt focused and task. It was mostly about task.,stable_high
1,197,2020-07-16,4.855526092482666,My mood was low. Things around weather made me feel food.,stable_high
1,198,2020-07-17,4.668836739190651,My mood was anxious. Things around food made me feel food.,stable_high
1,199,2020-07-18,4.762817423494947,Today I felt stressed and meeting. It was mostly about routine.,stable_high
1,200,2020-07-19,4.6122917114790924,"Overall I felt stressed, especially during work. Still somewhat work.",stable_high
1,201,2020-07-20,4.522609149180123,"Overall I felt tired, especially during family. Still somewhat food.",stable_high
1,202,2020-07-21,3.7736901324651946,My mood was anxious. Things around task made me feel meeting.,stable_high
1,203,2020-07-22,3.6938040045056417,I have been feeling irritated. The day involved work and made me work.,stable_high
1,204,2020-07-23,3.19694165629439,I have been feeling tired. The day involved meeting and made me task.,stable_high
1,205,2020-07-24,2.8140451736686583,I have been feeling worthless. The day involved meeting and made me low.,stable_high
1,206,2020-07-25,1.0,My mood was miserable. Things around task made me feel irritated.,stable_high
1,207,2020-07-26,1.0,"Overall I felt worthless, especially during meeting. Still somewhat tired.",stable_high
1,208,2020-07-27,1.0,My mood was depressed. Things around meeting made me feel stressed.,stable_high
1,209,2020-07-28,1.0,Today I felt depressed and tired. It was mostly about meeting.,stable_high
1,210,2020-07-29,1.6895181273751778,I have been feeling miserable. The day involved task and made me stressed.,stable_high
1,211,2020-07-30,1.524646849251491,My mood was miserable. Things around weather made me feel irritated.,stable_high
1,212,2020-07-31,1.352141693593704,My mood was hopeless. Things around family made me feel anxious.,stable_high
1,213,2020-08-01,1.3272656224019406,"Overall I felt overwhelmed, especially during task. Still somewhat irritated.",stable_high
1,214,2020-08-02,1.0,Today I felt worthless and tired. It was mostly about routine.,stable_high
1,215,2020-08-03,1.0,I have been feeling depressed. The day involved meeting and made me anxious.,stable_high
1,216,2020-08-04,1.5140471350950673,My mood was miserable. Things around task made me feel irritated.,stable_high
1,217,2020-08-05,1.0,Today I felt hopeless and stressed. It was mostly about family.,stable_high
1,218,2020-08-06,1.0,"Overall I felt miserable, especially during meeting. Still somewhat anxious.",stable_high
1,219,2020-08-07,1.0,Today I felt hopeless and tired. It was mostly about weather.,stable_high
1,220,2020-08-08,1.6438610718833429,My mood was overwhelmed. Things around food made me feel tired.,stable_high
1,221,2020-08-09,1.236564117647359,My mood was hopeless. Things around family made me feel irritated.,stable_high
1,222,2020-08-10,1.0,My mood was depressed. Things around task made me feel irritated.,stable_high
1,223,2020-08-11,1.0,"Overall I felt depressed, especially during work. Still somewhat low.",stable_high
1,224,2020-08-12,1.3088387646891166,Today I felt miserable and anxious. It was mostly about food.,stable_high
1,225,2020-08-13,1.12259196556004,I have been feeling miserable. The day involved food and made me low.,stable_high
1,226,2020-08-14,1.9542851594873847,"Overall I felt worthless, especially during food. Still somewhat tired.",stable_high
1,227,2020-08-15,2.7856975062149614,My mood was miserable. Things around routine made me feel low.,stable_high
1,228,2020-08-16,2.7125394791144726,Today I felt depressed and irritated. It was mostly about weather.,stable_high
1,229,2020-08-17,4.1231519949591995,"Overall I felt stressed, especially during weather. Still somewhat family.",stable_high
1,230,2020-08-18,4.148465050629793,Today I felt tired and weather. It was mostly about task.,stable_high
1,231,2020-08-19,4.899960587408085,I have been feeling anxious. The day involved task and made me food.,stable_high
1,232,2020-08-20,5.106663123077869,My mood was focused. Things around work made me feel family.,stable_high
1,233,2020-08-21,5.310878549066592,"Overall I felt content, especially during weather. Still somewhat family.",stable_high
1,234,2020-08-22,4.19423803940239,I have been feeling irritated. The day involved routine and made me task.,stable_high
1,235,2020-08-23,3.504846425158939,My mood was irritated. Things around family made me feel meeting.,stable_high
1,236,2020-08-24,3.4620609780336,I have been feeling irritated. The day involved routine and made me routine.,stable_high
1,237,2020-08-25,4.427187880864639,My mood was irritated. Things around weather made me feel family.,stable_high
1,238,2020-08-26,4.825564902059997,"Overall I felt low, especially during routine. Still somewhat weather.",stable_high
1,239,2020-08-27,4.782035588418553,I have been feeling anxious. The day involved family and made me weather.,stable_high
1,240,2020-08-28,5.399940700640865,I have been feeling focused. The day involved family and made me work.,stable_high
1,241,2020-08-29,6.315657519588249,"Overall I felt focused, especially during meeting. Still somewhat food.",stable_high
1,242,2020-08-30,6.458477595543025,I have been feeling grateful. The day involved work and made me routine.,stable_high
1,243,2020-08-31,6.769808639188614,Today I felt productive and routine. It was mostly about weather.,stable_high
1,244,2020-09-01,6.994817762707476,"Overall I felt grateful, especially during task. Still somewhat meeting.",stable_high
1,245,2020-09-02,7.127036070586198,Today I felt thrilled and focused. It was mostly about work.,stable_high
1,246,2020-09-03,6.769983401698302,I have been feeling content. The day involved meeting and made me family.,stable_high
1,247,2020-09-04,6.4100692881259285,I have been feeling productive. The day involved routine and made me routine.,stable_high
1,248,2020-09-05,7.122240657243744,"Overall I felt confident, especially during task. Still somewhat productive.",stable_high
1,249,2020-09-06,8.143320900667353,My mood was energized. Things around weather made me feel productive.,stable_high
1,250,2020-09-07,8.161838578413139,My mood was ecstatic. Things around routine made me feel grateful.,stable_high
1,251,2020-09-08,8.185791020570477,I have been feeling confident. The day involved meeting and made me content.,stable_high
1,252,2020-09-09,7.1638671366761475,I have been feeling thrilled. The day involved routine and made me motivated.,stable_high
1,253,2020-09-10,6.116673095006496,My mood was productive. Things around food made me feel weather.,stable_high
1,254,2020-09-11,7.504823362106221,I have been feeling energized. The day involved work and made me productive.,stable_high
1,255,2020-09-12,7.364585745571368,"Overall I felt confident, especially during family. Still somewhat motivated.",stable_high
1,256,2020-09-13,5.679827997887348,Today I felt grateful and work. It was mostly about family.,stable_high
1,257,2020-09-14,7.889592225636448,I have been feeling confident. The day involved family and made me focused.,stable_high
1,258,2020-09-15,7.887566123818344,Today I felt thrilled and motivated. It was mostly about routine.,stable_high
1,259,2020-09-16,7.1995265165160705,I have been feeling ecstatic. The day involved food and made me motivated.,stable_high
1,260,2020-09-17,7.731600408871134,My mood was thrilled. Things around meeting made me feel grateful.,stable_high
1,261,2020-09-18,8.725967585368462,Today I felt energized and productive. It was mostly about routine.,stable_high
1,262,2020-09-19,9.582089238547725,Today I felt thrilled and motivated. It was mostly about work.,stable_high
1,263,2020-09-20,10.0,My mood was confident. Things around routine made me feel grateful.,stable_high
1,264,2020-09-21,9.646227601989454,"Overall I felt thrilled, especially during meeting. Still somewhat content.",stable_high
1,265,2020-09-22,10.0,I have been feeling energized. The day involved task and made me productive.,stable_high
1,266,2020-09-23,10.0,Today I felt confident and grateful. It was mostly about weather.,stable_high
1,267,2020-09-24,10.0,I have been feeling inspired. The day involved task and made me grateful.,stable_high
1,268,2020-09-25,10.0,My mood was energized. Things around task made me feel focused.,stable_high
1,269,2020-09-26,10.0,I have been feeling inspired. The day involved family and made me focused.,stable_high
1,270,2020-09-27,10.0,"Overall I felt confident, especially during work. Still somewhat grateful.",stable_high
1,271,2020-09-28,9.253087424448793,I have been feeling ecstatic. The day involved food and made me focused.,stable_high
1,272,2020-09-29,9.270919585358666,I have been feeling confident. The day involved routine and made me focused.,stable_high
1,273,2020-09-30,7.985348919274053,"Overall I felt confident, especially during food. Still somewhat grateful.",stable_high
1,274,2020-10-01,7.272919160757993,"Overall I felt inspired, especially during work. Still somewhat content.",stable_high
1,275,2020-10-02,7.9539677445626165,Today I felt thrilled and productive. It was mostly about family.,stable_high
1,276,2020-10-03,8.233168646501044,"Overall I felt inspired, especially during task. Still somewhat grateful.",stable_high
1,277,2020-10-04,8.805459566311473,Today I felt inspired and productive. It was mostly about task.,stable_high
1,278,2020-10-05,9.683449123251753,"Overall I felt thrilled, especially during routine. Still somewhat productive.",stable_high
1,279,2020-10-06,10.0,"Overall I felt thrilled, especially during weather. Still somewhat content.",stable_high
1,280,2020-10-07,10.0,My mood was inspired. Things around routine made me feel focused.,stable_high
1,281,2020-10-08,10.0,Today I felt confident and grateful. It was mostly about routine.,stable_high
1,282,2020-10-09,9.726843198535175,"Overall I felt ecstatic, especially during meeting. Still somewhat motivated.",stable_high
1,283,2020-10-10,9.111610269605762,My mood was ecstatic. Things around task made me feel grateful.,stable_high
1,284,2020-10-11,9.030328464203617,Today I felt confident and productive. It was mostly about family.,stable_high
1,285,2020-10-12,9.24640452924456,"Overall I felt energized, especially during meeting. Still somewhat grateful.",stable_high
1,286,2020-10-13,9.51490905125716,My mood was ecstatic. Things around family made me feel motivated.,stable_high
1,287,2020-10-14,10.0,My mood was thrilled. Things around task made me feel content.,stable_high
1,288,2020-10-15,10.0,My mood was ecstatic. Things around weather made me feel motivated.,stable_high
1,289,2020-10-16,10.0,My mood was inspired. Things around meeting made me feel focused.,stable_high
1,290,2020-10-17,9.086114926007333,"Overall I felt thrilled, especially during task. Still somewhat motivated.",stable_high
1,291,2020-10-18,7.259877251280512,My mood was thrilled. Things around food made me feel productive.,stable_high
1,292,2020-10-19,6.47042588380851,My mood was focused. Things around meeting made me feel weather.,stable_high
1,293,2020-10-20,7.599366473715846,"Overall I felt energized, especially during family. Still somewhat grateful.",stable_high
1,294,2020-10-21,8.012074148717451,My mood was thrilled. Things around family made me feel grateful.,stable_high
1,295,2020-10-22,7.3093502942883015,"Overall I felt thrilled, especially during work. Still somewhat grateful.",stable_high
1,296,2020-10-23,6.685195864099578,My mood was focused. Things around task made me feel routine.,stable_high
1,297,2020-10-24,8.223936902526445,My mood was ecstatic. Things around meeting made me feel motivated.,stable_high
1,298,2020-10-25,7.653697815407321,My mood was confident. Things around family made me feel grateful.,stable_high
1,299,2020-10-26,8.807943415247816,I have been feeling ecstatic. The day involved routine and made me productive.,stable_high
1,300,2020-10-27,8.90853146576488,Today I felt energized and productive. It was mostly about routine.,stable_high
1,301,2020-10-28,7.645943110336757,"Overall I felt ecstatic, especially during meeting. Still somewhat productive.",stable_high
1,302,2020-10-29,7.2979479603459065,"Overall I felt confident, especially during food. Still somewhat focused.",stable_high
